Position_Introhouse,103,122.6,237.38,-160.95,1.05,9.47,-0.00,2.32,1.00
Position_Introhouse,103,122.8,237.38,-160.95,1.05,20.81,-0.00,26.86,1.00
Position_Introhouse,103,123.0,237.38,-160.95,1.05,21.23,-0.00,24.92,1.00
Position_Introhouse,103,123.2,237.38,-160.95,1.05,21.23,-0.00,24.92,1.00
Position_Introhouse,103,123.4,237.38,-160.95,1.05,21.23,-0.00,24.92,1.00
Position_Introhouse,103,123.6,237.38,-160.95,1.05,12.49,-0.00,30.72,1.00
Position_Introhouse,103,133.4,242.08,-153.64,1.05,9.21,-0.00,32.74,1.00
Position_Introhouse,103,133.6,242.08,-153.64,1.05,9.21,-0.00,32.74,1.00
Position_Introhouse,103,133.8,242.08,-153.64,1.05,9.21,-0.00,32.74,1.00
Position_Introhouse,103,134.0,285.06,-86.79,1.05,9.21,-0.00,32.74,1.00
Position_Introhouse,103,134.2,341.98,-0.45,1.05,13.50,-0.00,34.76,1.00
Position_Introhouse,103,134.4,396.34,78.40,1.05,29.55,-0.00,34.00,1.00
Position_Introhouse,103,134.6,444.68,145.22,1.05,26.44,-0.00,32.24,1.00
Position_Introhouse,103,137.0,481.75,148.91,1.05,25.60,-0.00,32.74,1.00
Position_Introhouse,103,137.2,485.78,148.97,1.05,25.60,-0.00,32.74,1.00
Position_Introhouse,103,137.4,442.96,78.41,1.05,27.45,-0.00,29.13,1.00
Position_Introhouse,103,137.6,436.88,66.90,1.05,33.92,-0.00,12.07,1.00
Position_Introhouse,103,137.8,436.88,66.90,1.05,34.76,-0.00,16.77,1.00
Position_Introhouse,103,138.0,436.88,66.90,1.05,32.07,-0.00,12.91,1.00
Position_Introhouse,103,138.2,436.88,66.90,1.05,31.31,-0.00,10.98,1.00
Position_Introhouse,103,138.4,436.88,66.90,1.05,31.31,-0.00,10.98,1.00
Position_Introhouse,103,138.6,436.88,66.90,1.05,31.31,-0.00,10.98,1.00
Position_Introhouse,103,138.8,436.88,66.90,1.05,31.31,-0.00,10.98,1.00
Position_Introhouse,103,139.0,436.88,66.90,1.05,31.15,-0.00,6.10,1.00
Position_Introhouse,103,139.2,436.88,66.90,1.05,26.52,-0.00,356.35,1.00
Position_Introhouse,103,139.4,436.88,66.90,1.05,23.67,-0.00,352.91,1.00
Position_Introhouse,103,139.6,436.88,66.90,1.05,9.30,-0.00,328.29,1.00
Position_Introhouse,103,139.8,400.14,118.92,1.05,7.95,-0.00,324.76,1.00
Position_Introhouse,103,140.0,345.22,196.77,1.05,8.12,-0.00,325.01,1.00
Position_Introhouse,103,140.2,285.79,273.80,1.05,8.04,-0.00,324.17,1.00
Position_Introhouse,103,140.4,240.40,273.80,1.05,11.31,-0.00,321.23,1.00
